snapshot,issue_id,TMS_selected,TMS_severity,TMS_effort,TMS_created,PMS_selected,PMS_severity,PMS_effort,PMS_created
2024-05-01 00:00:00+00:00,AZX5OMpm-RKOXIq8Jy2U,True,LOW,1.0,2024-04-24 23:43:15,False,,,
2024-05-01 00:00:00+00:00,AZX5OMpm-RKOXIq8Jy2V,True,LOW,1.0,2024-04-24 23:43:15,False,,,
2024-06-01 00:00:00+00:00,AZBbMY46-vc9aDr8e5s-,True,HIGH,2.0,2024-05-15 02:56:34,False,,,
2024-06-01 00:00:00+00:00,AZBbMY46-vc9aDr8e5s9,True,HIGH,2.0,2024-05-15 02:56:34,False,,,
2024-06-01 00:00:00+00:00,AZBbMY46-vc9aDr8e5s_,True,MEDIUM,5.0,2024-05-15 02:56:34,False,,,
2024-06-01 00:00:00+00:00,AZBbMY46-vc9aDr8e5tA,True,MEDIUM,5.0,2024-05-15 02:56:34,False,,,
2024-06-01 00:00:00+00:00,AZBbMYue-vc9aDr8e5sV,True,HIGH,2.0,2023-08-16 18:37:06,False,,,
2024-07-01 00:00:00+00:00,AZBbMZJD-vc9aDr8e5tT,True,HIGH,5.0,2019-02-01 23:45:44,False,,,
2024-07-01 00:00:00+00:00,AZBrCp--F4a4jrrD8pYK,True,LOW,2.0,2024-06-30 21:13:47,False,,,
2024-07-01 00:00:00+00:00,AZBrCp--F4a4jrrD8pYL,True,LOW,10.0,2024-06-30 21:13:47,False,,,
2024-07-01 00:00:00+00:00,AZBrCp--F4a4jrrD8pYM,True,LOW,10.0,2024-06-30 21:13:47,False,,,
2024-07-01 00:00:00+00:00,AZBrCp--F4a4jrrD8pYN,True,LOW,15.0,2024-06-30 21:13:47,False,,,
2024-08-01 00:00:00+00:00,AZC-NGEMGBt7I-s3fgd4,True,BLOCKER,15.0,2024-07-17 00:47:43,False,,,
2024-08-01 00:00:00+00:00,AZELUfFefRjEaTDGAY0l,True,LOW,1.0,2024-07-30 22:48:25,False,,,
2024-08-01 00:00:00+00:00,AZELUfFefRjEaTDGAY0m,True,LOW,1.0,2024-07-30 22:48:25,False,,,
2024-08-01 00:00:00+00:00,AZEQl8VtqRxYybTCQT-Y,True,LOW,5.0,2024-07-30 23:27:17,False,,,
2024-08-01 00:00:00+00:00,AZEQl8VtqRxYybTCQT-Z,True,MEDIUM,5.0,2024-07-30 23:27:17,False,,,
2024-09-01 00:00:00+00:00,AZEpgUHSq7YChb1Q-fmP,True,BLOCKER,10.0,2024-08-06 20:51:20,False,,,
2024-09-01 00:00:00+00:00,AZGh10K_kFWmhlzjLIZ0,True,LOW,5.0,2024-08-29 18:51:04,False,,,
2024-09-01 00:00:00+00:00,AZGh10YlkFWmhlzjLIZ1,True,INFO,0.0,2024-08-28 23:31:03,False,,,
2024-09-01 00:00:00+00:00,AZUWLz1X36iphIe0EWZG,True,INFO,2.0,2024-08-27 18:05:34,False,,,
2024-09-01 00:00:00+00:00,AZUWLzlW36iphIe0EWYc,True,INFO,2.0,2024-08-30 05:39:35,False,,,
2024-10-01 00:00:00+00:00,AZEpgUJPq7YChb1Q-fmy,True,BLOCKER,10.0,2024-08-06 20:51:20,False,,,
2024-10-01 00:00:00+00:00,AZIlQfaunMroJnOziKU0,True,MEDIUM,5.0,2024-09-24 18:06:34,False,,,
2024-10-01 00:00:00+00:00,AZIlQfaunMroJnOziKUz,True,HIGH,5.0,2024-09-24 18:06:34,False,,,
2024-10-01 00:00:00+00:00,AZIlQfbAnMroJnOziKU1,True,HIGH,20.0,2024-09-24 18:06:34,False,,,
2024-10-01 00:00:00+00:00,AZIlQfbPnMroJnOziKU2,True,MEDIUM,5.0,2024-09-24 18:06:34,False,,,
2024-11-01 00:00:00+00:00,AZEpgUH0q7YChb1Q-fmT,True,BLOCKER,10.0,2024-08-06 20:51:20,False,,,
2024-11-01 00:00:00+00:00,AZLjvTa4yTR5NnVSEQi6,True,LOW,15.0,2024-10-31 17:46:03,False,,,
2024-11-01 00:00:00+00:00,AZUWL0E836iphIe0EWZo,True,INFO,2.0,2024-10-31 17:46:03,False,,,
2024-11-01 00:00:00+00:00,AZUWL0E836iphIe0EWZq,True,INFO,2.0,2024-10-31 17:46:03,False,,,
2024-11-01 00:00:00+00:00,AZUWLytz36iphIe0EWXv,True,INFO,2.0,2024-10-31 20:16:28,False,,,
2024-12-01 00:00:00+00:00,AZEpgUIYq7YChb1Q-fma,True,BLOCKER,10.0,2024-08-06 20:51:20,False,,,
2024-12-01 00:00:00+00:00,AZN1J1Z_qPrYZHMBqJv-,True,LOW,1.0,2024-11-28 18:48:10,False,,,
2024-12-01 00:00:00+00:00,AZN1J1Z_qPrYZHMBqJv_,True,LOW,1.0,2024-11-28 18:48:10,False,,,
2024-12-01 00:00:00+00:00,AZN1J1Z_qPrYZHMBqJwA,True,LOW,1.0,2024-11-28 18:48:10,False,,,
2024-12-01 00:00:00+00:00,AZN5phrQA7FbocFHFRWK,True,LOW,5.0,2024-11-29 20:24:00,False,,,
2025-01-01 00:00:00+00:00,AZEpgUIYq7YChb1Q-fmc,True,BLOCKER,10.0,2024-08-06 20:51:20,False,,,
2025-01-01 00:00:00+00:00,AZPcGz26x4TW4Sgx-uib,True,LOW,20.0,2024-12-18 21:13:57,False,,,
2025-01-01 00:00:00+00:00,AZPcGz26x4TW4Sgx-uic,True,MEDIUM,20.0,2024-12-18 19:27:57,False,,,
2025-01-01 00:00:00+00:00,AZPcGzuhx4TW4Sgx-uiZ,True,INFO,2.0,2024-12-18 19:27:57,False,,,
2025-01-01 00:00:00+00:00,AZPcGzuhx4TW4Sgx-uia,True,MEDIUM,5.0,2024-12-18 19:27:57,False,,,
2025-02-01 00:00:00+00:00,AZEpgUJPq7YChb1Q-fmy,True,BLOCKER,10.0,2024-08-06 20:51:20,False,,,
2025-02-01 00:00:00+00:00,AZTxM3OKH5-zNsbPck5R,True,LOW,1.0,2025-01-30 06:30:53,False,,,
2025-02-01 00:00:00+00:00,AZTxM3OKH5-zNsbPck5S,True,LOW,1.0,2025-01-30 06:30:53,False,,,
2025-02-01 00:00:00+00:00,AZUfZqVBKtSkhdc-WL--,True,MEDIUM,2.0,2025-01-31 18:19:12,False,,,
2025-02-01 00:00:00+00:00,AZVExhZeUPviI_xz-uZe,True,INFO,2.0,2025-01-29 23:50:59,False,,,
2025-03-01 00:00:00+00:00,AZEpgUIsq7YChb1Q-fmn,True,BLOCKER,10.0,2024-08-06 20:51:20,False,,,
2025-03-01 00:00:00+00:00,AZVA3oxYVVsZ_jYNUhg_,True,BLOCKER,10.0,2025-02-26 05:52:52,False,,,
2025-03-01 00:00:00+00:00,AZVA3oxYVVsZ_jYNUhhA,True,INFO,2.0,2025-02-26 05:52:52,False,,,
2025-03-01 00:00:00+00:00,AZVExhXgUPviI_xz-uZd,True,INFO,2.0,2025-02-27 00:04:59,False,,,
2025-03-01 00:00:00+00:00,AZVdfm9nUXLhTExiOTA9,True,MEDIUM,20.0,2025-02-28 23:43:07,False,,,
2025-04-01 00:00:00+00:00,AZC-NGEMGBt7I-s3fgd2,True,BLOCKER,15.0,2024-07-17 00:47:43,False,,,
2025-04-01 00:00:00+00:00,AZXacWyKMJgS6RpgV0Dm,True,INFO,2.0,2025-03-28 01:33:22,False,,,
2025-04-01 00:00:00+00:00,AZXacWyKMJgS6RpgV0Dn,True,INFO,2.0,2025-03-28 01:33:22,False,,,
2025-04-01 00:00:00+00:00,AZXacWyKMJgS6RpgV0Do,True,MEDIUM,5.0,2025-03-28 01:33:22,False,,,
2025-04-01 00:00:00+00:00,AZXp2g-Vmz7Q4bmkcJv6,True,LOW,1.0,2025-03-27 19:26:49,False,,,
2025-05-01 00:00:00+00:00,AZEpgUHSq7YChb1Q-fmO,True,BLOCKER,10.0,2024-08-06 20:51:20,False,,,
2025-05-01 00:00:00+00:00,AZaADT4UoKB3LvCCz2xY,True,INFO,2.0,2025-04-29 05:21:57,False,,,
2025-05-01 00:00:00+00:00,AZaADT4UoKB3LvCCz2xZ,True,INFO,2.0,2025-04-29 05:21:57,False,,,
2025-05-01 00:00:00+00:00,AZaADTySoKB3LvCCz2xW,True,INFO,2.0,2025-04-29 01:50:27,False,,,
2025-05-01 00:00:00+00:00,AZaOO94ORzY-K024VR-5,True,HIGH,6.0,2025-04-29 23:45:48,False,,,
2025-06-01 00:00:00+00:00,AZEpgUHSq7YChb1Q-fmN,True,BLOCKER,10.0,2024-08-06 20:51:20,False,,,
2025-06-01 00:00:00+00:00,AZc9R9rGoh1-NT4cCCBV,True,HIGH,8.0,2025-05-23 20:46:40,False,,,
2025-06-01 00:00:00+00:00,AZc9R9rGoh1-NT4cCCBX,True,HIGH,8.0,2025-05-23 20:46:40,False,,,
2025-06-01 00:00:00+00:00,AZcjjQXweYx_fPjtUDIM,True,HIGH,5.0,2025-05-24 01:17:53,False,,,
2025-06-01 00:00:00+00:00,AZcjjQYTeYx_fPjtUDIN,True,LOW,20.0,2025-05-24 01:17:53,False,,,
2025-07-01 00:00:00+00:00,AZEpgUI-q7YChb1Q-fmu,True,BLOCKER,10.0,2024-08-06 20:51:20,False,,,
2025-07-01 00:00:00+00:00,AZeoON8zpWpDxxNZPE02,True,MEDIUM,20.0,2025-06-25 17:36:15,False,,,
2025-07-01 00:00:00+00:00,AZeoON8zpWpDxxNZPE03,True,MEDIUM,30.0,2025-06-25 17:36:15,False,,,
2025-07-01 00:00:00+00:00,AZeoOOGUpWpDxxNZPE04,True,MEDIUM,30.0,2025-06-24 22:55:48,False,,,
2025-07-01 00:00:00+00:00,AZeoOOwapWpDxxNZPE05,True,INFO,2.0,2025-06-25 17:36:15,False,,,
2025-08-01 00:00:00+00:00,AZEpgUJiq7YChb1Q-fm5,True,BLOCKER,10.0,2024-08-06 20:51:20,False,,,
2025-08-01 00:00:00+00:00,AZhhzaIMSnxZU9dfTi3n,True,MEDIUM,10.0,2025-07-31 18:29:10,False,,,
2025-08-01 00:00:00+00:00,AZhhzaNESnxZU9dfTi3o,True,MEDIUM,10.0,2025-07-31 18:29:10,False,,,
2025-08-01 00:00:00+00:00,AZhhzaOmSnxZU9dfTi3p,True,MEDIUM,20.0,2025-07-31 18:29:10,False,,,
2025-08-01 00:00:00+00:00,AZhhzaapSnxZU9dfTi33,True,MEDIUM,5.0,2025-07-31 18:29:10,False,,,
2025-09-01 00:00:00+00:00,AZEpgUI-q7YChb1Q-fmt,True,BLOCKER,10.0,2024-08-06 20:51:20,False,,,
2025-09-01 00:00:00+00:00,AZjydkJUhon5GyfEwx9K,True,LOW,20.0,2025-08-28 20:39:17,False,,,
2025-09-01 00:00:00+00:00,AZjydkJUhon5GyfEwx9L,True,MEDIUM,15.0,2025-08-28 20:39:17,False,,,
2025-09-01 00:00:00+00:00,AZjydkJUhon5GyfEwx9M,True,MEDIUM,20.0,2025-08-28 20:39:17,False,,,
2025-09-01 00:00:00+00:00,AZjydkKphon5GyfEwx9N,True,MEDIUM,15.0,2025-08-28 20:39:17,False,,,
2025-10-01 00:00:00+00:00,AZEpgUHSq7YChb1Q-fmP,True,BLOCKER,10.0,2024-08-06 20:51:20,False,,,
2025-10-01 00:00:00+00:00,AZmcopNc0ENoPaHqgRkb,True,MEDIUM,30.0,2025-09-30 21:42:15,False,,,
2025-10-01 00:00:00+00:00,AZmcopNc0ENoPaHqgRkc,True,MEDIUM,30.0,2025-09-30 21:42:15,False,,,
2025-10-01 00:00:00+00:00,AZmcopP80ENoPaHqgRkg,True,INFO,2.0,2025-09-30 21:42:15,False,,,
2025-10-01 00:00:00+00:00,AZmcopP80ENoPaHqgRkh,True,INFO,2.0,2025-09-30 21:42:15,False,,,
2025-11-01 00:00:00+00:00,AZgLinIitCyNV8PB4zyY,True,BLOCKER,10.0,2025-07-15 00:27:23,False,,,
2025-11-01 00:00:00+00:00,AZpLVakMcoDPyZdpNJgD,True,LOW,5.0,2025-10-31 23:31:09,False,,,
2025-11-01 00:00:00+00:00,AZpRUNcKn3ZqF2pf26JW,True,LOW,2.0,2025-10-31 20:54:59,False,,,
2025-11-01 00:00:00+00:00,AZpRUNg5n3ZqF2pf26Jh,True,LOW,5.0,2025-10-31 20:54:59,False,,,
2025-11-01 00:00:00+00:00,AZpRUNhSn3ZqF2pf26Jn,True,LOW,1.0,2025-10-31 20:54:59,False,,,
2025-11-01 00:00:00+00:00,AYs_kX_9H6K4dSaTmTmt,False,,,,True,INFO,0.0,2023-10-17 21:13:48+00:00
2025-11-01 00:00:00+00:00,AYslYtGO29pDcg_Re1lq,False,,,,True,INFO,0.0,2023-09-29 18:41:58+00:00
2025-11-01 00:00:00+00:00,AZgznQcSLGBjmIWCNQBS,False,,,,True,INFO,0.0,2025-07-08 21:14:36+00:00
2025-12-01 00:00:00+00:00,AZEpgUHSq7YChb1Q-fmN,True,BLOCKER,10.0,2024-08-06 20:51:20,False,,,
2025-12-01 00:00:00+00:00,AZq965JRXp81zE1Tx8_3,True,INFO,2.0,2025-11-26 01:01:39,False,,,
2025-12-01 00:00:00+00:00,AZrC3kqFKPNKgWPZPfKD,True,INFO,2.0,2025-11-26 19:34:51,False,,,
2025-12-01 00:00:00+00:00,AZrC3kqFKPNKgWPZPfKE,True,LOW,5.0,2025-11-26 19:34:51,False,,,
2025-12-01 00:00:00+00:00,AZrdp0fax9bj30CvwkjD,True,MEDIUM,5.0,2025-11-27 21:49:17,False,,,
2025-12-01 00:00:00+00:00,AY6hEO6nI8PaZFh1vHly,False,,,,True,INFO,0.0,2024-03-26 19:55:30+00:00
2025-12-01 00:00:00+00:00,AYsq45gKpKjANpdYQPcL,False,,,,True,INFO,0.0,2023-10-13 21:01:09+00:00
2025-12-01 00:00:00+00:00,AZFSEbRlpOPD6rdShzbo,False,,,,True,LOW,1.0,2024-08-14 17:53:26+00:00
2025-12-01 00:00:00+00:00,AZgvsXdfWK27CS2vNgVA,False,,,,True,HIGH,10.0,2025-07-22 00:55:45+00:00
2025-12-01 00:00:00+00:00,AZgvsXeAWK27CS2vNgVL,False,,,,True,HIGH,10.0,2025-07-22 00:55:45+00:00
