time/total_timesteps,time/iterations,time/fps,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,train/learning_rate,train/n_updates,train/value_loss,train/explained_variance,train/clip_fraction,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/loss,train/clip_range
4096,2,274,4.98,14,15.093499999999997,0.0003,10,27.592042249441146,-3.1828880310058594e-05,0.545751953125,-6.644416846334934,-0.08513840320374584,0.02662151,11.920511245727539,0.2
6144,3,238,4.97,25,15.5605,0.0003,20,36.545342695713046,0.0,0.5931640625,-6.595291015505791,-0.08347983786225086,0.03351421,17.570056915283203,0.2
8192,4,223,5.0,36,18.288,0.0003,30,40.46086221933365,0.0,0.56728515625,-6.527363036572933,-0.07976072353485505,0.035418116,22.134931564331055,0.2
10240,5,215,4.97,47,20.109500000000004,0.0003,40,49.24392110705376,0.0,0.57509765625,-6.443073582649231,-0.08196034318534658,0.038181424,20.974225997924805,0.2
12288,6,210,4.98,58,23.6145,0.0003,50,55.72505214214325,0.0,0.5134765625,-6.342771221697331,-0.07154043130285573,0.036451094,28.737972259521484,0.2
14336,7,205,5.0,69,24.101000000000003,0.0003,60,64.83668211698532,0.0,0.4734375,-6.243109810352325,-0.06414392302394845,0.035279654,27.31916046142578,0.2
16384,8,203,5.0,80,26.52750000000001,0.0003,70,74.25377326011657,0.0,0.503466796875,-6.121614196896553,-0.06770554959075525,0.032545514,37.7756233215332,0.2
2048,1,623,4.99,3,12.341,0.0003,80,79.22736790180207,0.0,0.46474609375,-6.016888016462326,-0.05920097186462954,0.030294757,45.44423294067383,0.2
4096,2,281,5.0,14,15.6495,0.0003,10,27.214794051647186,-0.00033593177795410156,0.5705078125,-6.657770998775959,-0.09008487716200761,0.027828738,11.871882438659668,0.2
6144,3,239,4.96,25,18.305000000000003,0.0003,20,34.965902137756345,0.0,0.566162109375,-6.604424032568931,-0.08176329449925106,0.032408245,12.40424919128418,0.2
8192,4,220,4.98,37,20.530499999999996,0.0003,30,44.22635177969933,0.0,0.548876953125,-6.530029956996441,-0.07674482121365145,0.03785577,23.19195556640625,0.2
10240,5,211,4.97,48,21.5995,0.0003,40,53.304101181030276,5.960464477539063e-08,0.53603515625,-6.438821353018284,-0.07349378175567836,0.03936483,18.70645523071289,0.2
12288,6,207,4.96,59,23.414499999999997,0.0003,50,60.23839844465256,-1.1920928955078125e-07,0.559130859375,-6.312444193661213,-0.07280301958671771,0.035619576,40.378440856933594,0.2
14336,7,205,4.97,69,26.451500000000006,0.0003,60,68.45525304079055,0.0,0.52470703125,-6.202833506464958,-0.06949033627752214,0.03355542,31.543716430664062,0.2
16384,8,203,5.0,80,26.047000000000004,0.0003,70,76.53819959163665,1.1920928955078125e-07,0.436669921875,-6.094404850900173,-0.05817649211094249,0.028154233,41.68867492675781,0.2
2048,1,674,4.99,3,13.181500000000003,0.0003,80,79.78052781820297,0.0,0.466162109375,-5.9701677590608595,-0.05764286628400441,0.032215707,40.490657806396484,0.2
4096,2,293,5.0,13,15.8385,0.0003,10,26.3026952534914,8.338689804077148e-05,0.56142578125,-6.664563684165477,-0.08866930828662589,0.028053246,10.343295097351074,0.2
6144,3,245,5.0,25,17.6265,0.0003,20,35.40278375148773,0.0,0.54453125,-6.613071689009667,-0.08061900136526674,0.033573866,15.005078315734863,0.2
8192,4,227,4.99,36,19.685,0.0003,30,43.19196816086769,5.960464477539063e-08,0.605810546875,-6.523508255183697,-0.08523503902251832,0.03926771,23.891530990600586,0.2
10240,5,218,4.96,46,20.546999999999997,0.0003,40,54.48758466243744,0.0,0.52978515625,-6.433487270772457,-0.07252673323091585,0.036452234,24.50254249572754,0.2
12288,6,212,4.96,57,23.157000000000007,0.0003,50,59.7559468626976,5.960464477539063e-08,0.543408203125,-6.327299530804157,-0.06970099199243122,0.037464827,21.269563674926758,0.2
14336,7,208,4.95,68,24.903500000000005,0.0003,60,69.14315302371979,0.0,0.42744140625,-6.219197404384613,-0.06029773416958051,0.033794887,38.15281677246094,0.2
16384,8,205,4.96,79,26.445999999999998,0.0003,70,75.30605016946792,0.0,0.478662109375,-6.087607263028621,-0.06210468736680923,0.032270916,30.522823333740234,0.2
2048,1,597,5.0,3,12.475999999999999,0.0003,80,80.56205190420151,0.0,0.470263671875,-5.965168072283268,-0.0608081888887682,0.03058588,45.0330924987793,0.2
4096,2,282,5.0,14,15.078500000000002,0.0003,10,25.591538381576537,5.1915645599365234e-05,0.553271484375,-6.676423414051532,-0.08755358352209441,0.02787691,9.796940803527832,0.2
6144,3,239,5.0,25,15.889000000000001,0.0003,20,33.848721796274184,1.1920928955078125e-07,0.569287109375,-6.631898473203182,-0.08282448617101182,0.034308482,21.13533592224121,0.2
8192,4,223,4.97,36,17.9505,0.0003,30,41.7476828455925,0.0,0.6068359375,-6.5521062657237055,-0.08304673647508025,0.037684735,23.20001792907715,0.2
10240,5,213,4.98,47,22.08,0.0003,40,49.69084621667862,5.960464477539063e-08,0.573193359375,-6.472267954051494,-0.07557717815798241,0.03726754,19.44739532470703,0.2
12288,6,208,4.94,58,21.7645,0.0003,50,59.973340439796445,0.0,0.54287109375,-6.361545261740685,-0.07034454289532732,0.03489647,26.77529525756836,0.2
14336,7,204,4.99,70,25.750999999999998,0.0003,60,69.49983003139496,-1.1920928955078125e-07,0.52822265625,-6.241344460844994,-0.07493302406801376,0.039249763,39.40203857421875,0.2
16384,8,201,5.0,81,26.524500000000007,0.0003,70,74.2879977107048,-2.384185791015625e-07,0.444873046875,-6.136809213459491,-0.05595282736176159,0.0301762,29.407527923583984,0.2
2048,1,677,5.0,3,13.004499999999998,0.0003,80,79.58901686668396,0.0,0.38310546875,-6.047005246579647,-0.051338453305652364,0.028939772,45.91201400756836,0.2
4096,2,276,4.99,14,14.118999999999998,0.0003,10,25.531674486398696,9.423494338989258e-05,0.5712890625,-6.68182012885809,-0.08891321159899235,0.028510239,13.892325401306152,0.2
6144,3,236,5.0,26,17.1,0.0003,20,33.612476378679276,-1.1920928955078125e-07,0.56953125,-6.629886750876904,-0.08411633337818784,0.0353418,19.010791778564453,0.2
8192,4,218,5.0,37,17.793999999999997,0.0003,30,45.71463326811791,1.7881393432617188e-07,0.55341796875,-6.5508179545402525,-0.07572097782394849,0.0356765,21.946102142333984,0.2
10240,5,208,5.0,49,21.4555,0.0003,40,49.839007472991945,5.960464477539063e-08,0.5951171875,-6.450689505040645,-0.08133882253605407,0.03861185,27.217010498046875,0.2
12288,6,202,4.92,60,21.322500000000005,0.0003,50,60.60384073257446,0.0,0.49677734375,-6.350742913782597,-0.06980171519098803,0.039448783,26.845436096191406,0.2
14336,7,197,5.0,72,25.697,0.0003,60,64.1676223039627,0.0,0.50673828125,-6.219385428726673,-0.06520483041240369,0.0346708,29.75411605834961,0.2
16384,8,196,4.95,83,25.323500000000003,0.0003,70,75.43727436065674,0.0,0.445166015625,-6.10252893269062,-0.061980320286238566,0.033328604,31.920278549194336,0.2
2048,1,697,4.99,2,13.607500000000002,0.0003,80,80.43530323505402,0.0,0.4806640625,-5.961089812219143,-0.05910291047184728,0.03347694,42.409881591796875,0.2
4096,2,301,5.0,13,15.195499999999997,0.0003,10,27.55693523287773,-5.221366882324219e-05,0.559130859375,-6.683557732403278,-0.0883941366977524,0.028619932,16.335559844970703,0.2
6144,3,251,5.0,24,17.183,0.0003,20,35.58053929805756,0.0,0.5810546875,-6.633636701107025,-0.08447424310434144,0.03541467,16.10671043395996,0.2
8192,4,231,5.0,35,18.376,0.0003,30,41.105227661132815,1.1920928955078125e-07,0.572119140625,-6.566657243669033,-0.08013451247534249,0.03506996,20.530288696289062,0.2
10240,5,221,4.99,46,20.283,0.0003,40,49.95021041035652,0.0,0.574462890625,-6.482269550859928,-0.08044045137357898,0.034740172,22.750001907348633,0.2
12288,6,215,4.94,56,23.464000000000002,0.0003,50,54.828512930870055,-1.1920928955078125e-07,0.556201171875,-6.377584800124168,-0.07388227482442744,0.040434927,26.929336547851562,0.2
14336,7,211,4.98,67,23.994,0.0003,60,67.00528002977372,0.0,0.472607421875,-6.2685731396079065,-0.06423750984249636,0.034392364,41.29010009765625,0.2
16384,8,208,4.99,78,24.934,0.0003,70,72.03005857467652,0.0,0.501953125,-6.1422887533903126,-0.06528025264124153,0.0338422,30.51839256286621,0.2
2048,1,669,4.98,3,12.831499999999998,0.0003,80,80.09341390132904,0.0,0.44208984375,-6.031868261098862,-0.05848759115906432,0.028877907,41.65605163574219,0.2
4096,2,284,5.0,14,14.583499999999997,0.0003,10,24.713693833351137,-0.00029790401458740234,0.572265625,-6.714272516965866,-0.08864926799142267,0.027341407,10.725168228149414,0.2
6144,3,239,4.99,25,16.688,0.0003,20,34.41560136079788,0.0,0.578662109375,-6.659719644486904,-0.08586994047509507,0.037951738,16.67934226989746,0.2
8192,4,217,4.99,37,19.312500000000004,0.0003,30,40.79734045267105,1.7881393432617188e-07,0.5751953125,-6.586091029644012,-0.07945165794808418,0.038974836,23.070547103881836,0.2
10240,5,209,5.0,48,21.499000000000006,0.0003,40,51.38778015375137,0.0,0.554443359375,-6.493365046381951,-0.07289121715293731,0.036802188,22.298320770263672,0.2
12288,6,204,4.99,60,23.4315,0.0003,50,57.09426612854004,5.960464477539063e-08,0.514501953125,-6.398238131403923,-0.07069072641606908,0.03438916,29.63473892211914,0.2
14336,7,200,4.97,71,25.990499999999997,0.0003,60,68.68226654529572,-2.384185791015625e-07,0.50654296875,-6.278773336112499,-0.0679707998468075,0.034686983,42.526878356933594,0.2
16384,8,198,5.0,82,26.338,0.0003,70,73.30082824230195,0.0,0.42470703125,-6.180317270755768,-0.05938371816591825,0.03183824,37.7255973815918,0.2
2048,1,672,4.93,3,11.910500000000003,0.0003,80,79.5067150592804,-2.384185791015625e-07,0.470361328125,-6.045946292579174,-0.06518149349431042,0.031557508,42.32346725463867,0.2
4096,2,283,4.99,14,14.884500000000001,0.0003,10,25.13762517273426,2.753734588623047e-05,0.53876953125,-6.745993812382221,-0.08334024219657295,0.026322663,9.717108726501465,0.2
6144,3,236,4.97,25,16.198,0.0003,20,32.812148857116696,0.0,0.533251953125,-6.697545643150806,-0.08015942746715154,0.03352468,15.196453094482422,0.2
8192,4,218,5.0,37,18.761,0.0003,30,42.300128531456,0.0,0.598876953125,-6.623172625899315,-0.08519572168588638,0.039531298,21.137746810913086,0.2
10240,5,208,4.96,49,20.323,0.0003,40,48.39153463244438,0.0,0.5548828125,-6.523606887459755,-0.07478929327626246,0.03961311,26.112165451049805,0.2
12288,6,203,4.96,60,23.122500000000006,0.0003,50,55.32651473879814,-1.1920928955078125e-07,0.56826171875,-6.41942181289196,-0.08034463933727239,0.039472423,24.926837921142578,0.2
14336,7,199,4.99,71,23.1175,0.0003,60,65.12427930831909,0.0,0.514501953125,-6.2958559662103655,-0.07165207479847595,0.036723085,27.987478256225586,0.2
16384,8,196,4.99,83,25.539000000000005,0.0003,70,71.73177921772003,-1.1920928955078125e-07,0.47509765625,-6.162599992752075,-0.06596325810824055,0.03460682,33.5172233581543,0.2
2048,1,654,4.96,3,12.973999999999998,0.0003,80,77.52374544143677,0.0,0.42451171875,-6.037281128764152,-0.058782177124521696,0.030887902,35.25607681274414,0.2
4096,2,274,5.0,14,14.011,0.0003,10,27.215213346481324,9.131431579589844e-05,0.566796875,-6.754522272944451,-0.08860075145785232,0.027147958,15.090834617614746,0.2
6144,3,229,4.97,26,16.645999999999997,0.0003,20,33.100229907035825,0.0,0.58203125,-6.704308241605759,-0.08156665968272137,0.034472518,17.420133590698242,0.2
8192,4,212,4.97,38,18.003999999999998,0.0003,30,40.96697390079498,1.1920928955078125e-07,0.55087890625,-6.6442295357584955,-0.08156866156496108,0.034065895,16.89151382446289,0.2
10240,5,203,4.98,50,19.618000000000002,0.0003,40,44.68808471560478,0.0,0.614453125,-6.547694243490696,-0.08287824523285962,0.042418465,29.64806365966797,0.2
12288,6,197,4.99,62,21.899,0.0003,50,54.24119867086411,-1.1920928955078125e-07,0.53427734375,-6.446065363287926,-0.07346817131619901,0.03582091,30.509523391723633,0.2
14336,7,194,4.97,73,24.344500000000004,0.0003,60,62.76832737922668,0.0,0.523681640625,-6.321830028295517,-0.07183090437320061,0.0380003,25.685300827026367,0.2
16384,8,191,4.9,85,24.379000000000005,0.0003,70,69.6218087553978,0.0,0.459814453125,-6.188674962520599,-0.06478515660128323,0.035029586,30.62785530090332,0.2
2048,1,634,4.98,3,14.063499999999998,0.0003,80,79.75411953926087,0.0,0.472900390625,-6.060434733331204,-0.06253769680915866,0.032997526,35.696922302246094,0.2
4096,2,257,4.98,15,14.7205,0.0003,10,30.62224546670914,-1.1920928955078125e-07,0.575634765625,-6.7851647809147835,-0.0916670007398352,0.032828204,9.574372291564941,0.2
6144,3,218,5.0,28,15.549,0.0003,20,37.842613369226456,0.0,0.6083984375,-6.731119298934937,-0.08937109152029735,0.036692336,17.661378860473633,0.2
8192,4,203,4.96,40,17.784,0.0003,30,42.31312804818153,0.0,0.60126953125,-6.659604567289352,-0.08639896252716425,0.04221996,16.798717498779297,0.2
10240,5,195,4.98,52,22.164500000000004,0.0003,40,51.177544170618056,0.0,0.57099609375,-6.565613269805908,-0.07850689797487576,0.040960126,28.730058670043945,0.2
12288,6,190,5.0,64,22.6,0.0003,50,58.73101556301117,0.0,0.532763671875,-6.458025039732457,-0.07434803280921187,0.03766594,35.40766525268555,0.2
14336,7,188,4.98,76,24.567500000000006,0.0003,60,67.09845657348633,0.0,0.50888671875,-6.332682161033153,-0.0680618229554966,0.035193235,32.727195739746094,0.2
16384,8,185,4.98,88,27.547000000000004,0.0003,70,71.32806921005249,-1.1920928955078125e-07,0.418994140625,-6.223421095311641,-0.057255754797370176,0.03237406,34.875022888183594,0.2
2048,1,648,4.99,3,13.5245,0.0003,80,80.15022644996642,1.1920928955078125e-07,0.487548828125,-6.093701715767383,-0.05790122819889802,0.031705327,48.691688537597656,0.2
4096,2,263,4.99,15,14.3235,0.0003,10,27.17135366499424,-0.00010228157043457031,0.57802734375,-6.791011983156205,-0.09121789739874657,0.029654913,9.538093566894531,0.2
6144,3,218,4.99,28,16.409000000000002,0.0003,20,36.003571486473085,0.0,0.60390625,-6.738359446823597,-0.08993616119842045,0.03532777,25.786657333374023,0.2
8192,4,203,4.97,40,18.172000000000004,0.0003,30,43.685203516483305,0.0,0.5923828125,-6.664076939225197,-0.08507266877568327,0.039948136,15.170517921447754,0.2
10240,5,195,4.97,52,20.229,0.0003,40,48.376469081640245,0.0,0.543505859375,-6.580364724993705,-0.07488759410043713,0.04079394,26.022232055664062,0.2
12288,6,190,4.94,64,23.386500000000005,0.0003,50,56.112803876399994,0.0,0.548388671875,-6.467733819782734,-0.07652374115714337,0.04031294,32.372108459472656,0.2
14336,7,186,4.97,77,24.081500000000002,0.0003,60,66.89127120971679,0.0,0.523583984375,-6.353292150795459,-0.06907704798068152,0.03725376,38.20708465576172,0.2
16384,8,182,4.97,89,26.718500000000002,0.0003,70,72.18580302000046,0.0,0.488525390625,-6.2384072437882425,-0.06360056439007167,0.032887977,36.8707160949707,0.2
2048,1,649,5.0,3,13.514999999999997,0.0003,80,80.6811865568161,0.0,0.452197265625,-6.129692582786083,-0.06157334195704607,0.03134913,36.819786071777344,0.2
4096,2,265,5.0,15,15.201,0.0003,10,26.00229466855526,-3.2186508178710938e-06,0.588720703125,-6.807245001196861,-0.09452027864172123,0.027775038,11.469218254089355,0.2
6144,3,222,5.0,27,16.3755,0.0003,20,33.96658967733383,-2.384185791015625e-07,0.56044921875,-6.762439094483852,-0.08380953930318355,0.03290314,17.21976089477539,0.2
8192,4,205,5.0,39,19.099,0.0003,30,39.144202429056165,0.0,0.595458984375,-6.691887065768242,-0.08397556547424756,0.03535198,19.173561096191406,0.2
10240,5,196,4.97,52,21.096500000000002,0.0003,40,49.27096772193909,5.960464477539063e-08,0.58974609375,-6.594187726080418,-0.08129667732282542,0.042826444,21.367765426635742,0.2
12288,6,191,4.98,64,22.251499999999997,0.0003,50,58.101563453674316,0.0,0.51630859375,-6.489236426353455,-0.07330722176993731,0.04083801,31.31435203552246,0.2
14336,7,187,4.95,76,25.5135,0.0003,60,62.4131577372551,-1.1920928955078125e-07,0.5318359375,-6.363517399132252,-0.06864174355578143,0.036999594,25.78879165649414,0.2
16384,8,184,4.95,88,27.158000000000005,0.0003,70,74.35144706964493,0.0,0.484619140625,-6.231294983625412,-0.06728778459946624,0.033849705,33.692527770996094,0.2
2048,1,607,4.99,3,13.226499999999998,0.0003,80,78.82301038503647,0.0,0.487646484375,-6.108992017805576,-0.06319938652159181,0.03197605,34.39693832397461,0.2
4096,2,252,4.99,16,13.7805,0.0003,10,25.49554133415222,-0.00011420249938964844,0.56494140625,-6.850206530094146,-0.08969050488376525,0.028775385,12.460857391357422,0.2
6144,3,211,4.92,29,15.139999999999997,0.0003,20,33.007244324684144,0.0,0.59521484375,-6.801925520598888,-0.08896908487658947,0.036519438,15.412095069885254,0.2
8192,4,194,5.0,42,17.4325,0.0003,30,38.02833577394485,0.0,0.57578125,-6.731324453651905,-0.08120230251806788,0.03725056,20.18507957458496,0.2
10240,5,186,4.97,55,20.502000000000002,0.0003,40,45.061022472381595,0.0,0.58017578125,-6.645418849587441,-0.07911737811664352,0.03849809,24.141908645629883,0.2
12288,6,180,5.0,68,23.614,0.0003,50,55.44937391281128,-1.1920928955078125e-07,0.527490234375,-6.545721966028213,-0.07630597556126303,0.040736318,23.535673141479492,0.2
14336,7,176,4.99,81,25.435,0.0003,60,62.85558949708938,0.0,0.513623046875,-6.42564135491848,-0.07304921736940742,0.035814553,31.92499351501465,0.2
16384,8,172,5.0,94,26.445000000000004,0.0003,70,72.09371610879899,0.0,0.4673828125,-6.325513169169426,-0.062109763795888284,0.03571397,35.99172592163086,0.2
2048,1,622,4.99,3,13.3545,0.0003,80,78.45081629753113,0.0,0.468115234375,-6.211605839431286,-0.06112979466633987,0.034518152,46.692466735839844,0.2
4096,2,248,4.99,16,14.021499999999998,0.0003,10,25.34168861210346,5.459785461425781e-05,0.563037109375,-6.854372076690197,-0.08765766783326398,0.028678846,10.116033554077148,0.2
6144,3,207,5.0,29,17.83,0.0003,20,33.201856911182404,0.0,0.58740234375,-6.804217852652073,-0.08590989269650891,0.037949428,13.346989631652832,0.2
8192,4,191,4.99,42,17.407,0.0003,30,40.53626571297646,1.1920928955078125e-07,0.575634765625,-6.737668649852276,-0.08285126529808622,0.03970576,16.64336585998535,0.2
10240,5,183,5.0,55,19.883499999999998,0.0003,40,47.908498764038086,0.0,0.585693359375,-6.647538377344608,-0.08321512216352858,0.04173374,30.93648910522461,0.2
12288,6,178,4.99,68,23.402500000000003,0.0003,50,52.30076857805252,0.0,0.534423828125,-6.542630185186863,-0.0753191878029611,0.03782592,21.518587112426758,0.2
14336,7,176,4.92,81,25.1035,0.0003,60,67.32179667949677,0.0,0.484619140625,-6.42324061691761,-0.07050141504732892,0.03525611,54.01792526245117,0.2
16384,8,174,4.98,93,26.576,0.0003,70,74.302658700943,0.0,0.49111328125,-6.291265994310379,-0.0663284875190584,0.03624216,45.25596618652344,0.2
2048,1,604,5.0,3,12.513499999999997,0.0003,80,78.58040585517884,0.0,0.5064453125,-6.161693631112575,-0.06729967110150029,0.036794648,27.499183654785156,0.2
4096,2,243,4.98,16,15.121499999999996,0.0003,10,26.17305850982666,-0.00019693374633789062,0.58525390625,-6.868913738429546,-0.09506315694598015,0.029328201,10.524456977844238,0.2
6144,3,205,4.97,29,15.8325,0.0003,20,32.72350916862488,0.0,0.60556640625,-6.817174591124058,-0.08762966602516827,0.036467236,16.18846893310547,0.2
8192,4,191,4.99,42,17.936,0.0003,30,41.61929212212563,0.0,0.588916015625,-6.74754468947649,-0.08421474416099954,0.038070317,23.27495574951172,0.2
10240,5,184,4.99,55,20.541500000000006,0.0003,40,47.19347885847092,0.0,0.583154296875,-6.667853990197182,-0.08443003164138645,0.038143568,21.45988655090332,0.2
12288,6,180,4.97,68,21.806999999999995,0.0003,50,56.04760520458221,0.0,0.565234375,-6.568351818621158,-0.07680603179906029,0.040054105,33.09611892700195,0.2
14336,7,178,4.98,80,23.7025,0.0003,60,60.228741025924684,0.0,0.5376953125,-6.449417288601398,-0.07079348445331561,0.037315972,29.60635757446289,0.2
16384,8,176,4.96,93,25.270000000000003,0.0003,70,68.70093772411346,0.0,0.541552734375,-6.313178658485413,-0.07279980166640598,0.03974075,29.42152976989746,0.2
2048,1,626,5.0,3,14.251,0.0003,80,76.04082497358323,0.0,0.4205078125,-6.185054463148117,-0.05193744091957342,0.029967498,40.6439094543457,0.2
4096,2,250,5.0,16,14.9305,0.0003,10,25.547534435987473,-0.00027811527252197266,0.587890625,-6.881875020265579,-0.09381062043830753,0.028677203,11.149641036987305,0.2
6144,3,209,4.99,29,15.562999999999997,0.0003,20,34.53950348496437,0.0,0.6193359375,-6.834433194994927,-0.09153582416911377,0.03763531,16.24689292907715,0.2
8192,4,193,5.0,42,18.047000000000004,0.0003,30,36.462403285503385,-1.1920928955078125e-07,0.592333984375,-6.762281094491482,-0.0819241875433363,0.040469505,13.718804359436035,0.2
10240,5,184,4.88,55,19.0185,0.0003,40,46.243975788354874,0.0,0.60107421875,-6.6691461756825445,-0.08330152231937973,0.042891968,25.13254737854004,0.2
12288,6,179,4.96,68,22.850499999999997,0.0003,50,56.23500096797943,1.1920928955078125e-07,0.559814453125,-6.552046371996402,-0.07789445086964406,0.043192636,23.249059677124023,0.2
14336,7,175,4.94,81,24.265500000000003,0.0003,60,64.81960998773575,0.0,0.47451171875,-6.439233455061912,-0.06636648638523183,0.035580337,38.49208068847656,0.2
16384,8,172,4.95,94,26.387499999999996,0.0003,70,73.8943997979164,0.0,0.481640625,-6.291768524050712,-0.06564492114703172,0.036233135,32.00823974609375,0.2
2048,1,618,5.0,3,12.873,0.0003,80,78.65486158132553,0.0,0.44404296875,-6.176745188236237,-0.059855647895892615,0.030185034,38.933841705322266,0.2
4096,2,253,5.0,16,14.555499999999997,0.0003,10,25.3890502512455,4.8100948333740234e-05,0.56875,-6.897541430592537,-0.08967712288576876,0.028194852,9.466954231262207,0.2
6144,3,212,4.92,28,16.472,0.0003,20,33.34403871297836,0.0,0.6015625,-6.848517063260078,-0.08885681138490327,0.036732964,21.0572452545166,0.2
8192,4,196,5.0,41,17.5425,0.0003,30,42.93518252372742,0.0,0.608984375,-6.77648062556982,-0.08400387933361345,0.040605858,24.297239303588867,0.2
10240,5,187,4.96,54,19.863999999999997,0.0003,40,47.96990805864334,0.0,0.5802734375,-6.6910185918211935,-0.08317127533082384,0.04400926,28.41920280456543,0.2
12288,6,182,4.95,67,21.945500000000006,0.0003,50,54.99347687959671,0.0,0.52001953125,-6.582662858068943,-0.07303768465353641,0.039165873,20.514665603637695,0.2
14336,7,177,4.97,80,25.671000000000003,0.0003,60,59.33496197462082,-1.1920928955078125e-07,0.513232421875,-6.461971674859524,-0.06597189502208493,0.036938854,22.957645416259766,0.2
16384,8,173,5.0,94,26.199500000000008,0.0003,70,71.66193282604218,-1.1920928955078125e-07,0.509375,-6.327032548189163,-0.06755585458013229,0.037657164,35.69968795776367,0.2
2048,1,577,5.0,3,13.217499999999998,0.0003,80,78.3844836115837,0.0,0.475634765625,-6.181770004332066,-0.06680256280087633,0.033381313,39.63179016113281,0.2
4096,2,235,4.99,17,15.046500000000002,0.0003,10,25.821954649686813,-5.3763389587402344e-05,0.575390625,-6.959150394797325,-0.09288271970872301,0.029310964,13.739911079406738,0.2
6144,3,196,5.0,31,15.384999999999998,0.0003,20,31.876896154880523,1.1920928955078125e-07,0.61845703125,-6.910166354477406,-0.09086244438658468,0.038687628,16.523143768310547,0.2
8192,4,180,5.0,45,19.281999999999996,0.0003,30,38.770247232913974,0.0,0.60703125,-6.846074494719505,-0.08746746495307889,0.04056647,16.582923889160156,0.2
10240,5,173,4.98,58,19.8525,0.0003,40,47.215347266197206,1.7881393432617188e-07,0.585107421875,-6.753193074464798,-0.083538103394676,0.041828617,18.742652893066406,0.2
12288,6,170,4.97,72,22.9555,0.0003,50,54.98132801055908,0.0,0.575830078125,-6.640428611636162,-0.07976015761960298,0.039260346,27.331554412841797,0.2
14336,7,167,4.91,85,22.942500000000006,0.0003,60,61.99613684415817,0.0,0.52490234375,-6.525473715364933,-0.07033267833467108,0.03868539,27.747589111328125,0.2
16384,8,166,4.96,98,25.45200000000001,0.0003,70,70.10682761669159,0.0,0.51357421875,-6.4120350778102875,-0.06878331284387969,0.0365754,36.143611907958984,0.2
2048,1,570,4.96,3,12.5,0.0003,80,73.54638125896454,-1.1920928955078125e-07,0.471533203125,-6.284077271819115,-0.06860692033951636,0.036816087,32.87834930419922,0.2
4096,2,228,4.99,17,13.407000000000004,0.0003,10,23.90786473453045,-3.409385681152344e-05,0.571142578125,-6.995844408869743,-0.09247647181909997,0.029786073,9.767048835754395,0.2
6144,3,190,4.97,32,16.469499999999996,0.0003,20,30.31637748479843,0.0,0.57490234375,-6.954150125384331,-0.08662647174205632,0.03454959,10.93502426147461,0.2
8192,4,176,4.97,46,17.1725,0.0003,30,39.4411200940609,0.0,0.60146484375,-6.887382712960243,-0.08750436760019512,0.040784016,20.489858627319336,0.2
10240,5,168,4.99,60,18.639499999999998,0.0003,40,45.13402414917946,0.0,0.631689453125,-6.795365412533283,-0.08685077055706643,0.04700385,29.0180721282959,0.2
12288,6,163,4.98,74,21.129,0.0003,50,53.80971726179123,-1.1920928955078125e-07,0.562353515625,-6.695094241201877,-0.07686370635055936,0.04050888,22.28141212463379,0.2
14336,7,160,5.0,89,25.05250000000001,0.0003,60,63.9881729722023,0.0,0.537060546875,-6.571616071462631,-0.0770447442715522,0.039821304,28.09244155883789,0.2
16384,8,158,4.99,103,25.9395,0.0003,70,69.84755457639694,0.0,0.50478515625,-6.446064667403698,-0.07227466814947547,0.038670056,30.143001556396484,0.2
2048,1,559,4.99,3,12.475500000000002,0.0003,80,73.90835365056992,0.0,0.472509765625,-6.329243575036526,-0.06587106739025331,0.03222552,45.178489685058594,0.2
4096,2,231,5.0,17,14.913,0.0003,10,25.326964607834817,-1.4662742614746094e-05,0.59130859375,-7.008747524023056,-0.09562222873501014,0.028129995,11.255931854248047,0.2
6144,3,193,5.0,31,15.926499999999997,0.0003,20,31.046743243932724,0.0,0.61435546875,-6.961445236206055,-0.08946799281111453,0.039511073,17.29585838317871,0.2
8192,4,179,4.97,45,17.749499999999998,0.0003,30,39.615815901756285,0.0,0.643359375,-6.886978101730347,-0.09703454319387675,0.044664472,17.745695114135742,0.2
10240,5,171,4.97,59,18.796,0.0003,40,46.918216061592105,0.0,0.58876953125,-6.799596489965916,-0.0809300409979187,0.039581623,25.80940818786621,0.2
12288,6,167,4.99,73,21.9195,0.0003,50,51.814567840099336,0.0,0.575537109375,-6.691505655646324,-0.07811512631305959,0.041507117,23.8095703125,0.2
14336,7,163,4.98,87,23.386500000000005,0.0003,60,62.09405300617218,0.0,0.5166015625,-6.582824729382992,-0.07095565550989705,0.038303614,32.305965423583984,0.2
16384,8,161,4.97,101,24.699500000000004,0.0003,70,72.21780740022659,0.0,0.54375,-6.44549770951271,-0.07013977916503791,0.038117096,37.416893005371094,0.2
2048,1,570,5.0,3,12.691999999999998,0.0003,80,77.35696400403977,0.0,0.472705078125,-6.324376320838928,-0.06452726071147481,0.034649175,42.46651840209961,0.2
4096,2,223,5.0,18,14.474000000000004,0.0003,10,24.041568586230277,-2.276897430419922e-05,0.56962890625,-7.049919064342975,-0.09254290606477297,0.028727017,9.321063995361328,0.2
6144,3,186,5.0,32,15.578000000000001,0.0003,20,30.54375890493393,-1.1920928955078125e-07,0.598193359375,-7.005486488342285,-0.09103755172691308,0.041028388,17.949129104614258,0.2
